time,xi_x,xi_y,xi_z,d_var_theta_x,d_var_theta_y,d_var_theta_z,var_theta_x,var_theta_y,var_theta_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
15.05,-0.023293918861404306,0.13930094317098948,0.15072967900281695,0.04531770853832044,-1.0244623755994011,0.008885209196846211,-1.1726486397054352,0.12518568719052786,0.3515869956825807,0.006560349983838868,-0.0342056221601246,0.00990683903052375,0.005602433259923601,0.05602068713322334,0.04609039216615903,0.07301782783387292,-0.35679921667394515,-0.3678651509315418
15.06,-0.022840741776021023,0.12905631941499549,0.1508185310947854,0.044273045221423446,-1.0058789661787801,0.025183051258101385,-1.1722059092532209,0.11512689752874006,0.3518388261951617,0.005879772385140196,-0.043368765184755964,0.009684594008841418,0.005661230983775003,0.055586999481375785,0.04618723810624745,0.07201949463051614,-0.3371291665375138,-0.3681304123611093
15.07,-0.026625484257348342,0.1560981521997689,0.15029547103987187,0.09199061081007462,-1.0649039109999432,0.04322540030322697,-1.1712860031451202,0.10447785841874063,0.352271080198194,0.009700350257210551,-0.014956074509224537,0.008857394367222826,0.0057582344863471085,0.05543743873628354,0.04627581204991967,0.08083804822518786,-0.3874900787145486,-0.36724880283219974
15.08,-0.025705578149247676,0.1454491130897695,0.15072772504290413,0.0899200593766746,-1.0409532053381558,-0.016185030542225698,-1.1703868025513535,0.09406832636535907,0.3521092298927717,0.008449940853034868,-0.025132449042132632,0.009011467996102002,0.005842733894877457,0.055186114245862214,0.04636592672988069,0.07882703143322593,-0.3674215395713122,-0.36814598435121954
15.09,-0.024806377555480985,0.1350395810363879,0.15056587473748187,0.08794565726365933,-1.0221190696508586,-0.0010384540817834353,-1.1695073459787169,0.08384713566885048,0.3520988453519539,0.007252568438299134,-0.03474780811533362,0.008566580221436554,0.005915259579260449,0.054838636164708875,0.046451592532095055,0.07683743469643073,-0.3475965847865022,-0.36793334867181177
15.1,-0.023926920982844324,0.12481839033987933,0.15055549019666406,0.08599163893324716,-1.003477907531435,0.014543964948899923,-1.1686474295893843,0.07381235659353613,0.3522442850014429,0.006105383297967174,-0.043871194108977926,0.008287114536227158,0.00597631341224012,0.0543999242236191,0.046534463677457324,0.07486749454791893,-0.3279171842961447,-0.36799958880307887
15.11,-0.027230726541179973,0.1437217112964151,0.14804020920048455,0.10783579977551562,-1.041853799341059,0.036409934608963246,-1.1675690715916291,0.06339381860012554,0.3526083843475325,0.009389346105602651,-0.023582176489968187,0.005511514849845162,0.006070206873296146,0.054164102458719415,0.046589578825955776,0.08252961223187662,-0.36314327049160594,-0.363374467058165
15.120000000000001,-0.026152368543424842,0.1333031733030045,0.14840430854657416,0.10531472503461764,-1.017800610902393,-0.027570992989745136,-1.166515924341283,0.053215812491101605,0.35233267441763505,0.007986086955473266,-0.03325601902774697,0.005702475380615357,0.006150067742850879,0.053831542268441945,0.04664660357976193,0.08016072870360128,-0.34329867233455186,-0.3641114385652427
15.13,-0.025099221293078733,0.12312516719398058,0.1481285986166767,0.10300848538149238,-0.999223590555316,-0.011695243382013387,-1.165485839487468,0.04322357658554844,0.3522157219838149,0.006643376566815896,-0.04238403404366416,0.005247620614497822,0.006216501508519039,0.053407701928005306,0.046699079785906907,0.07781739065342196,-0.3236957586351942,-0.3636521466749128
15.14,-0.028247160197520715,0.13855870382461988,0.14639331125842053,0.1316003363706181,-1.0317217641989957,0.007827789024300036,-1.164169836123762,0.032906358943558485,0.3522939998740579,0.009724114267962155,-0.025612635023862157,0.0033474713577845705,0.00631374265119866,0.05315157557776669,0.046732554499484755,0.08507301256252174,-0.35244756098841473,-0.3604533938569636
15.15,-0.02693115683381464,0.12824148618262993,0.14647158914866354,0.12849260091888232,-1.0087776880506607,-0.0404642553205371,-1.1628849101145733,0.02281858206305188,0.3518893573208525,0.008070136694491966,-0.03512156208436498,0.00332058017047257,0.0063944440181435795,0.05280035995692304,0.04676576030118948,0.08218183381093701,-0.3327177699288818,-0.36063358934086853
15.16,-0.025646230824625915,0.11815370930212332,0.14606694659545816,0.12569803713890582,-0.9902740118874941,-0.02464998619153347,-1.1616279297431842,0.012915841944176939,0.3516428574589372,0.006487593821255664,-0.044101182620025534,0.002811610910433332,0.0064593199563561365,0.05235934813072279,0.04679387641029381,0.07931935292971665,-0.3132060209346713,-0.3599082890954787
15.17,-0.02438925045323681,0.10825096918324838,0.14582044673354283,0.12293135127148616,-0.9719955259770451,-0.0076888346476077785,-1.1603986162304694,0.0031958866844064883,0.35156596911246113,0.004970008007807246,-0.05261280247135543,0.002476773316054226,0.006509020036434209,0.051833220106009235,0.04681864414345435,0.07647827665389532,-0.2938233808682502,-0.3594742645498297
15.18,-0.02982809132872144,0.13410411287324384,0.1432309748613499,0.1552116781713283,-1.0186028326040097,0.014881626095046008,-1.1588464994487562,-0.006990141641633609,0.3517147853734116,0.010476145747133795,-0.025100578256079364,-0.00019051752567389446,0.006613781493905547,0.05158221432344844,0.046816738968197616,0.0889220014744625,-0.3424792433289663,-0.35464080913723944
15.19,-0.028275974547008254,0.12391808454720374,0.14337979112230037,0.15130191213953886,-0.9937058351631745,-0.06615417474379315,-1.1573334803273607,-0.016927199993265356,0.3510532436259737,0.008566158835200524,-0.034495294374977406,-3.5715251291285055e-05,0.006699443082257552,0.05123726137969867,0.046816381815684704,0.08553266330430394,-0.3229521062890595,-0.35491827739613335
15.200000000000001,-0.0267629554256128,0.11398102619557199,0.14271824937486244,0.1480555637512011,-0.975527207890954,-0.04844668737344249,-1.1558529246898488,-0.026682472072174897,0.35056877675223924,0.006741779320526074,-0.043345081824668924,-0.0006961348353055896,0.006766860875462812,0.05080381056145198,0.04680942046733165,0.08218020980763334,-0.3036786690314797,-0.35367584168601096
15.21,-0.030754795863719542,0.13196209776714646,0.1401532978126653,0.16182798021334238,-1.0102566169111729,-0.029086017011474896,-1.1542346448877154,-0.03678503824128662,0.3502779165821245,0.010653361885219422,-0.02399815521052917,-0.003239214088300385,0.006873394494315006,0.05056382900934669,0.046777028326448644,0.0912501567091088,-0.33740606831196396,-0.3488490179560294
15.22,-0.029136516061586182,0.12185953159803473,0.13986243764255055,0.15787357377385963,-0.9866737342331386,-0.09166478473713785,-1.1526559091499768,-0.04665177558361801,0.3493612687347531,0.008675889966696191,-0.033344682233070425,-0.003428300729979461,0.006960153393981968,0.05023038218701598,0.04674274531914885,0.08773154404307493,-0.31802309378594723,-0.3482696526215183
15.23,-0.02755778032384759,0.11199279425570334,0.13894578979517916,0.15449590133941982,-0.9685319556460819,-0.07467268191373133,-1.1511109501365826,-0.05633709514007883,0.3486145419156158,0.006786830726776168,-0.04216113045408432,-0.004237236658194782,0.00702802170124973,0.04980877088247514,0.0467003729525669,0.08424875999798151,-0.2988683151576963,-0.3465110237399081
15.24,-0.03160493888546112,0.12690144683386734,0.13689295105111743,0.16278919720648086,-1.0074687272584923,-0.05767633709892178,-1.149483058164518,-0.06641178241266375,0.3480377785446266,0.010739072061759426,-0.02592482888746822,-0.006156951605487321,0.007135412421867324,0.04954952259360045,0.04663880343651203,0.09340204521586266,-0.32683690577949376,-0.3426038632607663
15.25,-0.02997704691339642,0.1168267595612824,0.1363161876801282,0.15893938205664304,-0.9848167999521216,-0.10452870199768471,-1.1478936643439515,-0.07625995041218497,0.3469924915246497,0.008754075706873837,-0.035183335933824514,-0.006540285526222128,0.007222953178936062,0.04919768923426221,0.046573400581249806,0.08987893065666945,-0.3074250729948743,-0.341455663054617
15.26,-0.02838765309282998,0.10697859156176118,0.13527090066015135,0.1555524489324649,-0.9666196332951342,-0.08752319057569535,-1.1463381398546268,-0.08592614674513632,0.3461172596188928,0.006857729919686861,-0.04392407409693089,-0.007380109434651422,0.007291530478132931,0.0487584484932929,0.04649959948690329,0.08639010978638122,-0.2882174217000923,-0.3394200339364832
15.27,-0.026832128603505367,0.09731239522880983,0.1343956687543944,0.1521795042761988,-0.9484411545533009,-0.07221127067736349,-1.144816344811865,-0.09541055829066933,0.34539514691211914,0.0050408533892288936,-0.05220809436828104,-0.008023506699591676,0.00734193901202522,0.04823636754961009,0.04641936441990738,0.08292468591317884,-0.26912176860121245,-0.33769564586551504
15.280000000000001,-0.03236255147317024,0.12203840308073191,0.13036161062716725,0.14950911441980128,-1.0248175259382273,-0.05003715176533402,-1.143321253667667,-0.1056587335500516,0.3448947753944658,0.010569830384681959,-0.025839779755310613,-0.011805532766248017,0.0074476373158720395,0.04797796975205698,0.0463013090922449,0.09539414521324878,-0.31603564517429644,-0.32999685916160443
15.290000000000001,-0.03086746032897225,0.11179022782134963,0.1298612391095139,0.14581035639690781,-0.9985828532588118,-0.14035863374955368,-1.1418631501036978,-0.11564456208263972,0.34349118905697024,0.008729396187839227,-0.03527533615776175,-0.011935098685593282,0.007534931277750432,0.04762521639047936,0.046181958105388964,0.09217926754200043,-0.29622807289120245,-0.32893255897406315
15.3,-0.029409356765003114,0.10180439928876152,0.12845765277201834,0.14271300431220652,-0.9800838220268883,-0.12264210338471812,-1.1404360200605757,-0.1254454003029086,0.34226476802312306,0.0069743309764667034,-0.04415205079446406,-0.012963841790556624,0.007604674587515099,0.047183695882534724,0.0460523196874834,0.08900280220983445,-0.2766782265509451,-0.3261573792450363
15.31,-0.033196289174658666,0.12067074406394532,0.12766874667670175,0.14601317066248307,-1.0271304650613038,-0.10903161363759492,-1.138975888353951,-0.13571670495352164,0.3411744518867471,0.01062901178995317,-0.023897881584371103,-0.013345631602732416,0.00771096470541463,0.04694471706669101,0.04591886337145607,0.0974971759819542,-0.31238218401920126,-0.3245339926957999
15.32,-0.03173615746803393,0.11039943941333227,0.1265784305403258,0.1426669970821307,-1.0039437492584553,-0.15355373111735923,-1.1375492183831295,-0.14575614244610618,0.3396389145755735,0.008825812776219587,-0.03341818908566016,-0.014016881485965638,0.007799222833176826,0.04661053517583441,0.045778694556596417,0.09437387761319055,-0.2925304088562718,-0.32233488256309334
15.33,-0.030309487497212517,0.10036000192074773,0.12504289322915219,0.13963995907473994,-0.9852340242262487,-0.13722918709402535,-1.1361528187923822,-0.15560848268836866,0.33826662270463326,0.007104423382659965,-0.04240766573223112,-0.01511231812920133,0.007870267067003426,0.0461864585185121,0.045627571375304404,0.09128352398038961,-0.2728732754029263,-0.3192831638357072
15.34,-0.0333493128966631,0.11519769285917439,0.1257380897619446,0.14518559855013718,-1.0269669090339886,-0.12715954983543523,-1.1347009628068807,-0.16587815177870854,0.3369950272062789,0.00998746910145221,-0.02623793549718921,-0.013942676552707922,0.007970141758017947,0.04592407916354021,0.04548814460977733,0.09809923094258949,-0.3009525627457529,-0.3204505621449794
15.35,-0.03189745691116164,0.1049280237688345,0.12446649426359022,0.14199107395675725,-1.0056765187979608,-0.14300692916456406,-1.133281052067313,-0.17593491696668814,0.33556495791463326,0.008212342539574324,-0.03568366576980565,-0.014776593571182606,0.00805226518341369,0.045567242505842154,0.0453403786740655,0.09499004381221916,-0.2809991751215781,-0.3178989608178237
